"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00003887","2004-05-06","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  300",",,W","  161",",,W","   71",",,W"," 1524",",,W"," 1454",",,W","  233",",,W","    0",",,W","  210",",,W","  220",",,W","  125",",,W","  156",",,W",,,,,,,,,,,,
"USW00003887","2004-05-07","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  272",",,W","  139",",,W","   57",",,W"," 0718",",,W"," 0721",",,W","  206",",,W","    0",",,W","   20",",,W","   30",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,
"USW00003887","2004-05-08","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  306",",,W","  128",",,W","   52",",,W"," 1523",",,W"," 1253",",,W","  217",",,W","    0",",,W","  230",",,W","  210",",,W","  103",",,W","  161",",,W",,,,,,,,,,,,
"USW00003887","2004-05-09","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  306",",,W","  189",",,W","   65",",,W"," 1539",",,W"," 1219",",,W","  250",",,W","    0",",,W","  210",",,W","  200",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,
"USW00003887","2004-05-10","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  102",",,W",,,,,"  289",",,W","  183",",,W","   60",",,W"," 1433",",,W"," 1521",",,W","  239",",,W","    0",",,W","  210",",,W","  190",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,
"USW00003887","2004-05-11","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   30",",,W",,,,,"  283",",,W","  183",",,W","   47",",,W"," 1604",",,W"," 1604",",,W","  233",",,W",,,"  190",",,W","  200",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,
"USW00003887","2004-05-12","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   46",",,W",,,,,"  283",",,W","  194",",,W","   58",",,W"," 1719",",,W"," 1718",",,W","  239",",,W","    0",",,W","  210",",,W","  220",",,W","  130",",,W","  156",",,W",,,,,,,,,,,,
"USW00003887","2004-05-13","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  442",",,W",,,,,"  239",",,W","  178",",,W","   42",",,W"," 1235",",,W"," 1326",",,W","  211",",,W","    0",",,W","  210",",,W","  170",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2004-05-14","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  185",",,W",,,,,"  194",",,W","  111",",,W","   46",",,W"," 1011",",,W"," 1001",",,W","  156",",,W","    0",",,W","  310",",,W","  300",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,
"USW00003887","2004-05-15","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  161",",,W","  100",",,W","   37",",,W"," 0252",",,W"," 1352",",,W","  133",",,W","    0",",,W","   20",",,W","   50",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00003887","2004-05-16","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  217",",,W","   67",",,W","   35",",,W"," 1649",",,W"," 1516",",,W","  144",",,W","    0",",,W","  150",",,W","  140",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,
"USW00003887","2004-05-17","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  272",",,W","  150",",,W","   55",",,W"," 1045",",,W"," 1045",",,W","  211",",,W","    0",",,W","  230",",,W","  230",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,
"USW00003887","2004-05-18","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   10",",,W",,,,,"  272",",,W","  156",",,W","   41",",,W"," 1711",",,W"," 1709",",,W","  217",",,W","    0",",,W","  200",",,W","  200",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2004-05-19","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  250",",,W","  133",",,W","   38",",,W"," 1703",",,W"," 2257",",,W","  194",",,W","    0",",,W","  190",",,W","  180",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00003887","2004-05-20","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  283",",,W","  206",",,W","   51",",,W"," 0838",",,W"," 0848",",,W","  244",",,W","    0",",,W","  240",",,W","  250",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,
"USW00003887","2004-05-21","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  306",",,W","  228",",,W","   53",",,W"," 1601",",,W"," 1629",",,W","  267",",,W","    0",",,W","  220",",,W","  210",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,
"USW00003887","2004-05-22","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  294",",,W","  211",",,W","   75",",,W"," 1703",",,W"," 1702",",,W","  256",",,W","    0",",,W","  200",",,W","  190",",,W","  139",",,W","  179",",,W",,,,,,,,,,,,
"USW00003887","2004-05-23","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    5",",,W",,,,,"  256",",,W","  200",",,W","   70",",,W"," 1045",",,W"," 1045",",,W","  228",",,W","    0",",,W","  200",",,W","  210",",,W","  148",",,W","  170",",,W",,,,,,,,,,,,
"USW00003887","2004-05-24","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   69",",,W",,,,,"  267",",,W","  139",",,W","   39",",,W"," 2358",",,W"," 0104",",,W","  206",",,W","    0",",,W","  160",",,W","  330",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,
"USW00003887","2004-05-25","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   97",",,W",,,,,"  222",",,W","  161",",,W","   31",",,W"," 0005",",,W"," 0004",",,W","  194",",,W","    0",",,W","  240",",,W","  240",",,W","  201",",,W","  246",",,W",,,,,,,,,,,,
"USW00003887","2004-05-26","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   15",",,W",,,,,"  211",",,W","  122",",,W","   34",",,W"," 2237",",,W"," 0821",",,W","  167",",,W","    0",",,W","  160",",,W","  320",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,
"USW00003887","2004-05-27","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    5",",,W",,,,,"  289",",,W","  161",",,W","   45",",,W"," 1133",",,W"," 1130",",,W","  228",",,W","    0",",,W","  250",",,W","  260",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,
"USW00003887","2004-05-28","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  239",",,W","  133",",,W","   36",",,W"," 0623",",,W"," 1453",",,W","  189",",,W","    0",",,W","   30",",,W","   20",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,
"USW00003887","2004-05-29","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  278",",,W","  117",",,W","   57",",,W"," 1707",",,W"," 1706",",,W","  200",",,W","    0",",,W","  150",",,W","  150",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,
"USW00003887","2004-05-30","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   97",",,W",,,,,"  300",",,W","  200",",,W","   64",",,W"," 1742",",,W"," 1741",",,W","  250",",,W","    0",",,W","  200",",,W","  200",",,W","  170",",,W","  215",",,W",,,,,,,,,,,,
"USW00003887","2004-05-31","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   15",",,W",,,,,"  239",",,W","  139",",,W","   66",",,W"," 1914",",,W"," 1135",",,W","  189",",,W","    0",",,W","  330",",,W","  240",",,W","  134",",,W","  170",",,W",,,,,,,,,,,,
"USW00003887","2004-06-01","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  272",",,W","  133",",,W","   54",",,W"," 1523",",,W"," 1538",",,W","  206",",,W","    0",",,W","  250",",,W","  260",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,
"USW00003887","2004-06-02","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  228",",,W","  133",",,W","   46",",,W"," 1102",",,W"," 1028",",,W","  183",",,W","    0",",,W","  280",",,W","  300",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,
"USW00003887","2004-06-03","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  244",",,W","  117",",,W","   45",",,W"," 1205",",,W"," 1157",",,W","  183",",,W",,,"   30",",,W","   20",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,
"USW00003887","2004-06-04","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  250",",,W","   83",",,W","   29",",,W"," 1359",",,W"," 1455",",,W","  167",",,W",,,"   20",",,W","   10",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,
"USW00003887","2004-06-05","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  267",",,W","  128",",,W","   27",",,W"," 1528",",,W"," 1527",",,W","  200",",,W",,,"  250",",,W","  240",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00003887","2004-06-06","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  283",",,W","  183",",,W","   42",",,W"," 1416",",,W"," 1350",",,W","  233",",,W",,,"  190",",,W","  190",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,
"USW00003887","2004-06-07","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  306",",,W","  178",",,W","   55",",,W"," 1435",",,W"," 1457",",,W","  244",",,W","    0",",,W","  160",",,W","  200",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,
"USW00003887","2004-06-08","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  328",",,W","  217",",,W","   60",",,W"," 1643",",,W"," 1638",",,W","  272",",,W",,,"  210",",,W","  210",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,
"USW00003887","2004-06-09","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   10",",,W",,,,,"  256",",,W","  211",",,W","   38",",,W"," 0908",",,W"," 0859",",,W","  233",",,W",,,"  260",",,W","  280",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,
"USW00003887","2004-06-10","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  279",",,W",,,,,"  300",",,W","  206",",,W","   37",",,W"," 1757",",,W"," 1758",",,W","  256",",,W",,,"  250",",,W","  260",",,W","  134",",,W","  161",",,W",,,,,,,,,,,,
"USW00003887","2004-06-11","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   86",",,W",,,,,"  311",",,W","  211",",,W","   42",",,W"," 1109",",,W"," 0918",",,W","  261",",,W","    0",",,W","  240",",,W","  240",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2004-06-12","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  322",",,W","  206",",,W","   36",",,W"," 1847",",,W"," 1746",",,W","  267",",,W","    0",",,W","  190",",,W","  200",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,
"USW00003887","2004-06-13","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   51",",,W",,,,,"  283",",,W","  194",",,W","   43",",,W"," 1222",",,W"," 0727",",,W","  239",",,W","    0",",,W","  230",",,W","  190",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2004-06-14","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  306",",,W","  194",",,W","   29",",,W"," 1528",",,W"," 1453",",,W","  250",",,W","    0",",,W","  210",",,W","  230",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,
"USW00003887","2004-06-15","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  605",",,W",,,,,"  278",",,W","  189",",,W","   30",",,W"," 0808",",,W"," 0807",",,W","  233",",,W","    0",",,W","   40",",,W","   40",",,W","  143",",,W","  174",",,W",,,,,,,,,,,,
"USW00003887","2004-06-16","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  155",",,W",,,,,"  283",",,W","  206",",,W","   41",",,W"," 1128",",,W"," 1805",",,W","  244",",,W","    0",",,W","   90",",,W","  220",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,
"USW00003887","2004-06-17","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  272",",,W","  217",",,W","   41",",,W"," 1235",",,W"," 1234",",,W","  244",",,W","    0",",,W","  310",",,W","  320",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,
"USW00003887","2004-06-18","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  272",",,W","  183",",,W","   33",",,W"," 1631",",,W"," 1630",",,W","  228",",,W","    0",",,W","  340",",,W","  330",",,W","   94",",,W","  103",",,W",,,,,,,,,,,,
"USW00003887","2004-06-19","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  217",",,W","   94",",,W","   46",",,W"," 0729",",,W"," 0700",",,W","  156",",,W","    0",",,W","   40",",,W","   20",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,
"USW00003887","2004-06-20","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  222",",,W","   83",",,W","   17",",,W"," 1448",",,W"," 1448",",,W","  156",",,W","    0",",,W","  240",",,W","  240",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,
"USW00003887","2004-06-21","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    8",",,W",,,,,"  244",",,W","  139",",,W","   36",",,W"," 1509",",,W"," 1508",",,W","  194",",,W","    0",",,W","  210",",,W","  200",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,
"USW00003887","2004-06-22","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  228",",,W","  133",",,W","   31",",,W"," 0653",",,W"," 0850",",,W","  183",",,W","    0",",,W","  340",",,W","   10",",,W","   72",",,W","   80",",,W",,,,,,,,,,,,
"USW00003887","2004-06-23","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  267",",,W","  111",",,W","   40",",,W"," 1528",",,W"," 1423",",,W","  189",",,W","    0",",,W","  220",",,W","  200",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2004-06-24","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  283",",,W","  122",",,W","   56",",,W"," 1824",",,W"," 1753",",,W","  206",",,W","    0",",,W","   10",",,W","   10",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,
"USW00003887","2004-06-25","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   13",",,W",,,,,"  211",",,W","   94",",,W","   43",",,W"," 0510",",,W"," 0510",",,W","  156",",,W","    0",",,W","   30",",,W","   30",",,W","   98",",,W","  107",",,W",,,,,,,,,,,,
"USW00003887","2004-06-26","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  250",",,W","  111",",,W","   29",",,W"," 1635",",,W"," 1203",",,W","  183",",,W","    0",",,W","  300",",,W","  300",",,W","   63",",,W","   80",",,W",,,,,,,,,,,,
"USW00003887","2004-06-27","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    5",",,W",,,,,"  250",",,W","  133",",,W","   17",",,W"," 1050",",,W"," 1129",",,W","  194",",,W","    0",",,W","  240",",,W","  280",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,
"USW00003887","2004-06-28","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  256",",,W","  139",",,W","   27",",,W"," 1443",",,W"," 1637",",,W","  200",",,W","    0",",,W","  320",",,W","  340",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,
"USW00003887","2004-06-29","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  261",",,W","   94",",,W","   12",",,W"," 1603",",,W"," 1519",",,W","  178",",,W",,,"   20",",,W","   50",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,
"USW00003887","2004-06-30","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  278",",,W","  122",",,W","   13",",,W"," 1242",",,W"," 1239",",,W","  200",",,W","    0",",,W","  110",",,W","  120",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,
"USW00003887","2004-07-01","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  294",",,W","  150",",,W","   13",",,W"," 1749",",,W"," 1606",",,W","  222",",,W","    0",",,W","  100",",,W","   90",",,W","   40",",,W","   76",",,W",,,,,,,,,,,,
"USW00003887","2004-07-02","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  294",",,W","  172",",,W","   34",",,W"," 1422",",,W"," 1556",",,W","  233",",,W","    0",",,W","  160",",,W","  140",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2004-07-03","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   10",",,W",,,,,"  272",",,W","  217",",,W","   53",",,W"," 1850",",,W"," 0953",",,W","  244",",,W","    0",",,W","  210",",,W","  170",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,
"USW00003887","2004-07-04","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   10",",,W",,,,,"  300",",,W","  206",",,W","   43",",,W"," 0921",",,W"," 0921",",,W","  256",",,W","    0",",,W","  230",",,W","  230",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,
"USW00003887","2004-07-05","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   43",",,W",,,,,"  283",",,W","  183",",,W","   39",",,W"," 1058",",,W"," 1057",",,W","  233",",,W","    0",",,W","  250",",,W","  250",",,W","  143",",,W","  174",",,W",,,,,,,,,,,,
"USW00003887","2004-07-06","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  284",",,W",,,,,"  289",",,W","  183",",,W","   50",",,W"," 1753",",,W"," 1751",",,W","  239",",,W",,,"  210",",,W","  230",",,W","  143",",,W","  174",",,W",,,,,,,,,,,,
"USW00003887","2004-07-07","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  233",",,W","  167",",,W","   46",",,W"," 0935",",,W"," 0933",",,W","  200",",,W","    0",",,W","  280",",,W","  280",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,
"USW00003887","2004-07-08","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  250",",,W","  150",",,W","   26",",,W"," 2347",",,W"," 2346",",,W","  200",",,W","    0",",,W","   70",",,W","   70",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,
"USW00003887","2004-07-09","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  391",",,W",,,,,"  317",",,W","  194",",,W","   32",",,W"," 2212",",,W"," 2211",",,W","  256",",,W","    0",",,W","  360",",,W","  360",",,W","  139",",,W","  165",",,W",,,,,,,,,,,,
"USW00003887","2004-07-10","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   28",",,W",,,,,"  294",",,W","  200",",,W","   27",",,W"," 1544",",,W"," 1529",",,W","  250",",,W","    0",",,W","   80",",,W","   70",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,
"USW00003887","2004-07-11","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  130",",,W",,,,,"  311",",,W","  206",",,W","   28",",,W"," 1715",",,W"," 1710",",,W","  261",",,W","    0",",,W","  320",",,W","  320",",,W","  130",",,W","  165",",,W",,,,,,,,,,,,
"USW00003887","2004-07-12","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   10",",,W",,,,,"  306",",,W","  211",",,W","   32",",,W"," 0435",",,W"," 0434",",,W","  261",",,W","    0",",,W","  280",",,W","  280",",,W","   80",",,W","   94",",,W",,,,,,,,,,,,
"USW00003887","2004-07-13","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    3",",,W",,,,,"  333",",,W","  206",",,W","   34",",,W"," 1609",",,W"," 1608",",,W","  272",",,W","    0",",,W","   60",",,W","   70",",,W","  125",",,W","  148",",,W",,,,,,,,,,,,
"USW00003887","2004-07-14","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  278",",,W","  189",",,W","   42",",,W"," 1124",",,W"," 1029",",,W","  233",",,W",,,"  320",",,W","  300",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,
"USW00003887","2004-07-15","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  283",",,W","  189",",,W","   30",",,W"," 1055",",,W"," 1055",",,W","  239",",,W",,,"  350",",,W","  340",",,W","   63",",,W","   80",",,W",,,,,,,,,,,,
"USW00003887","2004-07-16","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  289",",,W","  172",",,W","   18",",,W"," 1314",",,W"," 1419",",,W","  233",",,W",,,"  180",",,W","  240",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,
"USW00003887","2004-07-17","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  239",",,W","  167",",,W","   39",",,W"," 1513",",,W"," 1512",",,W","  206",",,W","    0",",,W","  350",",,W","  340",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,
"USW00003887","2004-07-18","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  272",",,W","  156",",,W","   26",",,W"," 0716",",,W"," 1316",",,W","  217",",,W","    0",",,W","   30",",,W","   30",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00003887","2004-07-19","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  283",",,W","  144",",,W","   22",",,W"," 1646",",,W"," 1553",",,W","  217",",,W",,,"  210",",,W","  220",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00003887","2004-07-20","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  306",",,W","  183",",,W","   37",",,W"," 1550",",,W"," 1436",",,W","  244",",,W","    0",",,W","  180",",,W","  200",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,
"USW00003887","2004-07-21","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  328",",,W","  222",",,W","   46",",,W"," 1538",",,W"," 1541",",,W","  278",",,W","    0",",,W","  230",",,W","  230",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,
"USW00003887","2004-07-22","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   25",",,W",,,,,"  311",",,W","  222",",,W","   33",",,W"," 1241",",,W"," 1238",",,W","  267",",,W","    0",",,W","  320",",,W","  340",",,W","  143",",,W","  197",",,W",,,,,,,,,,,,
"USW00003887","2004-07-23","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  267",",,W","  133",",,W","   55",",,W"," 1745",",,W"," 1747",",,W","  200",",,W","    0",",,W","   40",",,W","   30",",,W","   89",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2004-07-24","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  233",",,W","  133",",,W","   52",",,W"," 0950",",,W"," 1328",",,W","  183",",,W","    0",",,W","   80",",,W","   80",",,W","   94",",,W","  103",",,W",,,,,,,,,,,,
"USW00003887","2004-07-25","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  222",",,W","  156",",,W","   44",",,W"," 1416",",,W"," 1353",",,W","  189",",,W","    0",",,W","   70",",,W","   80",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,
"USW00003887","2004-07-26","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  244",",,W","  128",",,W","   33",",,W"," 1301",",,W"," 1502",",,W","  189",",,W","    0",",,W","   30",",,W","   20",",,W","   80",",,W","   94",",,W",,,,,,,,,,,,
"USW00003887","2004-07-27","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    3",",,W",,,,,"  261",",,W","   89",",,W","   20",",,W"," 1215",",,W"," 1110",",,W","  178",",,W","    0",",,W","   20",",,W","   40",",,W","   54",",,W","   80",",,W",,,,,,,,,,,,
"USW00003887","2004-07-28","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  278",",,W","  133",",,W","   17",",,W"," 1626",",,W"," 1624",",,W","  206",",,W","    0",",,W","  160",",,W","  160",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,
"USW00003887","2004-07-29","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  272",",,W","  139",",,W","   18",",,W"," 1717",",,W"," 1717",",,W","  206",",,W","    0",",,W","  190",",,W","  190",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,
"USW00003887","2004-07-30","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  119",",,W",,,,,"  211",",,W","  172",",,W","   24",",,W"," 1150",",,W"," 1717",",,W","  194",",,W",,,"  100",",,W","   10",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,
"USW00003887","2004-07-31","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   18",",,W",,,,,"  283",",,W","  172",",,W","   24",",,W"," 1516",",,W"," 1622",",,W","  228",",,W","    0",",,W","  280",",,W","  320",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00003887","2004-08-01","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   18",",,W",,,,,,,,,"   14",",,W"," 1723",",,W"," 1525",",,W"," -178",",G,W","    0",",,W","  190",",,W","  250",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,
"USW00003887","2004-08-02","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  289",",,W","  183",",,W","   23",",,W"," 1103",",,W"," 1129",",,W","  239",",,W","    0",",,W","  290",",,W","  280",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,
"USW00003887","2004-08-03","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  317",",,W","  161",",,W","   25",",,W"," 1137",",,W"," 2348",",,W","  239",",,W","    0",",,W","  150",",,W","  190",",,W","   63",",,W","   67",",,W",,,,,,,,,,,,
